company_id,company_name,domain,linkedin_url,industry,employees,size_band,blitz_revenue,segment,source,agent_verdict,agent_confidence,agent_reason,agent_model,agent_run,reason_trust
19242,The Armoloy Corporation,armoloy.com,https://www.linkedin.com/company/the-armoloy-corporation,Automation Machinery Manufacturing,11,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Thin dense chrome plating service. Surface treatment service bureau.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19485,Urben Group,urbengroup.com,https://www.linkedin.com/company/urben-group,Wholesale Building Materials,11,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Floor/wall coverings and acoustic solutions — building products excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20889,"oelheld U.S., Inc.",oelheld.com,https://www.linkedin.com/company/oelheldusa,Chemical Manufacturing,11,11-50,-,Abrasive Machining/Sawing/Finishing,imts_exhibitor,NO,high,Process manufacturer of specialty metalworking lubricants/chemicals.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21180,TOYO Corporation,toyotechus.com,https://www.linkedin.com/company/toyotechus,Computer Networking Products,11,501-1000,-,Automation,imts_exhibitor,UNSURE,low,Not clearly industrial,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21583,Japan Machine Tools Corp,japanmachinetools.net,https://www.linkedin.com/company/japan-machine-tools-corp,Machinery Manufacturing,11,11-50,-,Metal Removal,imts_exhibitor,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21677,Servotech,servotechusa.com,https://www.linkedin.com/company/servotech-inc-,Industrial Automation,11,11-50,-,Metal Removal,imts_exhibitor,NO,high,"Motor refurbishment service bureau, not catalogue product manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21734,ABRO Balancing Machines Inc.,abrobalancing.com,https://www.linkedin.com/company/abro-balancing-inc-,Machinery Manufacturing,11,51-200,-,Quality Assurance,imts_exhibitor,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10740,MEILLER Group,-,https://www.linkedin.com/company/meiller-group,Machinery Manufacturing,10,1001-5000,-,casual-connections,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11437,Elks Inc,elksaidmore.com,https://www.linkedin.com/company/elks-inc,Industrial Machinery Manufacturing,10,10001+,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12292,"Velocity, A Cogent Company",velocitypumprentals.com,https://www.linkedin.com/company/velocity-a-cogent-company,Industrial Machinery Manufacturing,10,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Pump rental distributor - reseller not manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12334,Purdue Agronomy,purdue.edu,https://www.linkedin.com/company/purdue-agronomy,Agriculture; Construction; Mining Machinery Manufacturing,10,201-500,-,aftermarket-oems,repo_sourcing,NO,high,University department - education,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12533,9to5seating,9to5seating.com,https://www.linkedin.com/company/9to5seating,Machinery Manufacturing,10,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Office chairs/task chairs; office furniture exclusion,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12600,RVs.com,rvs.com,https://www.linkedin.com/company/rvs-com,Motor Vehicle Manufacturing,10,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12818,Asankhodro,asankhodro.com,https://www.linkedin.com/company/asankhodro,Industrial Machinery Manufacturing,10,5001-10000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12845,番禺精美五金塑料制品有限公司,jma.com.hk,https://www.linkedin.com/company/%e7%95%aa%e7%a6%ba%e7%b2%be%e7%be%8e%e4%ba%94%e9%87%91%e5%a1%91%e6%96%99%e5%88%b6%e5%93%81%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8,Motor Vehicle Manufacturing,10,1001-5000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16900,Bucalu,bucalu.com,https://www.linkedin.com/company/bucalu,Wholesale Building Materials,10,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Windows and doors; building products excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17539,Pritchard Ev,pritchardev.com,https://www.linkedin.com/company/pritchard-ev,Motor Vehicle Manufacturing,10,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"EV dealer; vehicle retailer, not manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17744,Geotree Solutions,geotreesolutions.com,https://www.linkedin.com/company/geotree-solutions,Wholesale Building Materials,10,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Building/construction products, excluded",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19407,Babbco Tunnel Ovens,tunnelovens.com,https://www.linkedin.com/company/babbco-tunnel-ovens,Machinery Manufacturing,10,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Tunnel ovens for bakeries — equipment maker but food-adjacent, unclear catalogue",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19455,Cambridge Architectural,cambridgearchitectural.com,https://www.linkedin.com/company/cambridge-architectural,Wholesale Building Materials,10,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Architectural mesh systems — building products/architectural specification excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20750,West End Tool & Die,westendtool.com,https://www.linkedin.com/company/westend-tool-die,Industrial Machinery Manufacturing,10,51-200,-,Tooling & Workholding,imts_exhibitor,UNSURE,medium,Metal stamping and custom fabrication — contract manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20913,SPS Spindle Parts & Service,spsspindle.com,https://www.linkedin.com/company/sps-spindle-parts-&-service,Machinery Manufacturing,10,11-50,-,Abrasive Machining/Sawing/Finishing,imts_exhibitor,UNSURE,medium,Primarily spindle repair service with some new spindle sales.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11180,Academy Of Advanced Manufacturing,manpowergroup.us,https://www.linkedin.com/company/academy-of-advanced-manufacturing,Automation Machinery Manufacturing,9,10001+,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,Educational training program - excluded category.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11193,Isa Houston Section,houstonisa.org,https://www.linkedin.com/company/isa-houston-section,Automation Machinery Manufacturing,9,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,Professional society/association - excluded category.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12272,Afnan Agri Co.,afnanagrico.com,https://www.linkedin.com/company/afnanagrico,Agriculture; Construction; Mining Machinery Manufacturing,9,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Agricultural/gardening retail - consumer/retail,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12347,Connected Vehicle Trade Association,connectedvehicle.org,https://www.linkedin.com/company/connected-vehicle-trade-association,Motor Vehicle Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Non-profit trade association,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12473,Al Gurg Co. LLC (Oman),-,https://www.linkedin.com/company/al-gurg-co-llc-oman,Industrial Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12496,Locksmith for Auto - Ignition key replacement car lockout 24HR,locksmithforauto.com,https://www.linkedin.com/company/locksmith-for-auto,Motor Vehicle Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Automotive locksmith service; service not product manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12737,Majelan Auto Spare Parts L.L.C,majelanuae.com,https://www.linkedin.com/company/majelan-auto-spare-parts-l-l-c,Automation Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12788,Bob Howard Toyota,bobhowardtoyota.com,https://www.linkedin.com/company/bobhoward-toyota,Motor Vehicle Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12819,济南德锐刻激光科技有限公司,drklaser.com,https://www.linkedin.com/company/%e6%b5%8e%e5%8d%97%e5%be%b7%e9%94%90%e5%88%bb%e6%bf%80%e5%85%89%e7%a7%91%e6%8a%80%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8,Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12846,"Standard Machine & Manufacturing Co., Inc.",-,https://www.linkedin.com/company/standard-machine-&-manufacturing-co.-inc.,Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12859,Jake Sweeney Latino,jakesweeney.com,https://www.linkedin.com/company/jake-sweeney-latino,Motor Vehicle Manufacturing,9,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Car dealership with used/new car sales — independent reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16479,Armor Contract Manufacturing,armorcontract.com,https://www.linkedin.com/company/armor-contract-manufacturing,Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Contract manufacturing for defense/military; per trap, flag for deeper check.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17797,Comvoy.Com,comvoy.com,https://www.linkedin.com/company/comvoy-com,Motor Vehicle Manufacturing,9,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Vehicle marketplace platform, software not products",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17885,Aerofoam USA,aerofoamusa.com,https://www.linkedin.com/company/aerofoam-usa,Wholesale Building Materials,9,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Insulation manufacturer, building products",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18507,Tennessee Concrete Association,tnconcrete.org,https://www.linkedin.com/company/tennesseeconcreteassociation,Wholesale Building Materials,9,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Tennessee Concrete Association. Trade association, excluded.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18985,Flow Environmental Systems,flowenvirosys.com,https://www.linkedin.com/company/flow-environmental-systems,Commercial and Service Industry Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,HVAC systems/cooling solutions.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19132,The Brilex Group Of Companies,thebrilexgroup.com,https://www.linkedin.com/company/the-brilex-group-of-companies,Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Fabrication, machining, assembly, welding. Contract mfg type, scope unclear.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19867,Machinery & Equipment Industry News Vikash,-,https://www.linkedin.com/company/machinery-equipment-industry-news,Industrial Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Machinery & equipment news/media — media/news, not manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20043,American Society Of Mechanical Engineers At Ucf,asmeatucf.com,https://www.linkedin.com/company/asmeatucf,Industrial Machinery Manufacturing,9,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Student organization/association—education/non-profit excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20485,Extramet,extramet.net,https://www.linkedin.com/company/extramet-products-llc,Manufacturing,9,11-50,-,Tooling & Workholding,imts_exhibitor,UNSURE,low,"Tungsten carbide provider and machine shop, unclear product vs service",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20728,"Triple-T Cutting Tools, Inc.",triple-t.com,https://www.linkedin.com/company/triple-t-cutting-tools,-,9,1-10,-,Tooling & Workholding,imts_exhibitor,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11264,Agrima Farms Inc,facebook.com,https://www.linkedin.com/company/agrima-farms-inc,Agriculture; Construction; Mining Machinery Manufacturing,8,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,"Agricultural labor services provider, not a products manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12250,California Car Group,concord-nissan.com,https://www.linkedin.com/company/california-car-group,Automotive,8,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Nissan dealership group - retail,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12313,Morris Garages - MG Surat,mgsurat.co.in,https://www.linkedin.com/company/mgsurat,Motor Vehicle Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12341,KS Industries,ksindustries.com,https://www.linkedin.com/company/ks-industries-bv,Fabricated Metal Products,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Steel components and structural fabrication,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12422,Solar Fabrications,solarfabrications.co.uk,https://www.linkedin.com/company/solar-fabrications,Wholesale Building Materials,8,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Building products - doors, panels - EXCLUDED sector",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12486,SAMMITR International Co Ltd (SMM International),sammitr.com,https://www.linkedin.com/company/sammitr-international-co-ltd-smm-international-,Motor Vehicle Manufacturing,8,1001-5000,-,aftermarket-oems,repo_sourcing,UNSURE,low,OEM supplier producing 'Sammitr' brand; product category unclear,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12561,Alumax Bath Enclosures,alumaxshowerdoor.com,https://www.linkedin.com/company/alumax-bath-enclosures,Wholesale Building Materials,8,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Bath and shower enclosure manufacturer; building products exclusion,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12581,Khoj Engineering Company,khojcom.com,https://www.linkedin.com/company/khoj-engineering-company,Machinery Manufacturing,8,10001+,-,aftermarket-oems,repo_sourcing,UNSURE,low,"Khoj Engineering; company name only, no product description",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12590,Varejão das Máquinas,varejaodasmaquinas.com,https://www.linkedin.com/company/varej%c3%a3o-das-m%c3%a1quinas,Machinery Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,"Machinery sales company, online retailer; reseller or manufacturer unclear",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12680,Noranda Recycling Inc.,-,https://www.linkedin.com/company/noranda-recycling-inc.,Industrial Machinery Manufacturing,8,10001+,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12790,The Tire Guys Dba Tire Rama,-,https://www.linkedin.com/company/the-tire-guys-dba-tire-rama,Motor Vehicle Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12811,METROPOLITAN AUTOMOTIVE WAREHOUSE,-,https://www.linkedin.com/company/metropolitan-automotive-warehouse,Motor Vehicle Manufacturing,8,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12834,Village Autoworks,villageautoworks.com,https://www.linkedin.com/company/village-autoworks,Motor Vehicle Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12884,SMS Technical Services,sms-technicalservices.com,https://www.linkedin.com/company/sms-technical-services,Machinery Manufacturing,8,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17428,Spm Instrument North America,spmnorthamerica.com,https://www.linkedin.com/company/spm-instrument-north-america,Industrial Machinery Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Condition monitoring software/service provider; no product catalogue.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17649,Huck,hfsindustrial.com,https://www.linkedin.com/company/huck,Turned Products and Fastener Manufacturing,8,1001-5000,-,aftermarket-oems,repo_sourcing,UNSURE,low,"Turned products and fasteners manufacturer; insufficient detail, very small (8 employees).",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18042,Pcc Omic Training Center,pcc.edu,https://www.linkedin.com/company/pcc-omic-training-center,Machinery Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Education and workforce training center,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18296,Geberit North America,geberitnorthamerica.com,https://www.linkedin.com/company/geberitnorthamerica,Wholesale Building Materials,8,10001+,-,aftermarket-oems,repo_sourcing,NO,high,Sanitary products and plumbing components; building products.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18369,Pac-Mac Trucks,e-pac-mac.com,https://www.linkedin.com/company/pac-mac-refuse-and-recycling,Machinery Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,Vague description; unclear if product or service manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19411,Akyapak Usa,akyapakusa.com,https://www.linkedin.com/company/akyapak-usa,Machinery Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Machinery sales/reseller — appears to sell parent company equipment, unclear if catalogue",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19420,Sauder Building Products,sauderbuildingproducts.com,https://www.linkedin.com/company/sauder-building-products,Wholesale Building Materials,8,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,Building products (cabinets/storage) — architectural specification excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20155,J&e Manufacturing,jecompanies.com,https://www.linkedin.com/company/j-e-manufacturing,Industrial Machinery Manufacturing,8,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Precision metal fabrication contractor—contract manufacturer per spec rules,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20377,Jetx,jetxpress.com,https://www.linkedin.com/company/jetx-robotics,Robot Manufacturing,8,501-1000,-,imts-machine-tools-automation-robotics,repo_sourcing,UNSURE,medium,"Car wash equipment or service, text ambiguous on product vs service",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20466,"DIRECTAIR, an OTC Industrial Technologies Product",directair.com,https://www.linkedin.com/company/directair,Utilities,8,51-200,-,Tooling & Workholding,imts_exhibitor,NO,high,"Compressed air utility service, not product manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20710,"Systematic Quality Management Systems, Inc.",systematicqms.com,https://www.linkedin.com/company/systematic-quality-management-systems-inc-,Aviation and Aerospace Component Manufacturing,8,1-10,-,Tooling & Workholding,imts_exhibitor,NO,high,Quality management consulting — consultancy service.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20875,Manufacturing Automated Solutions (MAS),manufacturingautomated.com,https://www.linkedin.com/company/manufacturing-automated-solutions,Industrial Automation,8,11-50,-,Abrasive Machining/Sawing/Finishing,imts_exhibitor,UNSURE,medium,Mixed automation systems and standard products; unclear catalogue depth.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21303,Virginia Coalfield Economic Development Authority,vceda.us,https://www.linkedin.com/company/virginia-coalfield-economic-development-authority,Real Estate,8,1-10,-,Components/Cleaning/Environmental,imts_exhibitor,UNSURE,low,Not clearly industrial,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21765,Digipas Technologies Inc,digipas.com,https://www.linkedin.com/company/digipas-technologies-inc,Appliances; Electrical; and Electronics Manufacturing,8,51-200,-,Quality Assurance,imts_exhibitor,UNSURE,medium,"Deep tech precision instrumentation, IoT, healthcare - thin scope.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
22029,"Excellerant, Inc",excellerant-mfg.com,https://www.linkedin.com/company/excellerant-mfg,Automation Machinery Manufacturing,8,11-50,-,Software,imts_exhibitor,NO,high,"Manufacturing software/data analytics, pure software excluded.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11093,Trimble Precise Positioning,trimble.com,https://www.linkedin.com/company/trimble-precise-positioning,Industrial Machinery Manufacturing,7,10001+,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,Very small (7 emp); positioning solutions insufficient detail for verdict.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11348,Baron Hardware,baronhardware.com,https://www.linkedin.com/company/baronhardware,Machinery Manufacturing,7,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,medium,"Chain, cable, rigging hardware since 1964; mixed manufacturer/distributor model.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11364,Total Source Manufacturing,tsmfg.com,https://www.linkedin.com/company/total-source-manufacturing,Machinery Manufacturing,7,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,"Disposable apparel and supplies distributor, not products manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11368,Gold Medal Services Hvac,goldmedalservice.com,https://www.linkedin.com/company/duffy-energy-services,Industrial Machinery Manufacturing,7,5001-10000,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,"HVAC installation and service provider, not a products manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11390,"Quest Global Services N.A., Inc",quest-global.com,https://www.linkedin.com/company/quest-global-services-n.a.-inc,Industrial Machinery Manufacturing,7,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11398,"Hoerbiger America Holding, Inc",-,https://www.linkedin.com/company/hoerbiger-america-holding-inc,Machinery Manufacturing,7,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11410,Penn Engineering & Manufacturing Corp,penntoolgroup.com,https://www.linkedin.com/company/penn-engineering-&-manufacturing-corp.,Machinery Manufacturing,7,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11445,"Foley Industries, Inc",-,https://www.linkedin.com/company/foley-industries-inc,Machinery Manufacturing,7,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11459,Circor Tech,circortech.com,https://www.linkedin.com/company/circor-tech,Machinery Manufacturing,7,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,About text vague; appears to be info service.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12231,Vehotrucks Suomi,veho.fi,https://www.linkedin.com/company/vehotrucks-suomi,Automotive,7,1001-5000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,low,Mercedes utility vehicle dealer (insufficient text),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12258,Gurley Leep Buick GMC Cadillac,gurleyleepgmgiant.com,https://www.linkedin.com/company/gurley-leep-buick-gmc-cadillac,Automotive,7,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,high,GM dealership - retail,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12405,Novos Metais LTDA,fabrimar.com.br,https://www.linkedin.com/company/fabrimarmetais,Wholesale Building Materials,7,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12597,NTN CORPORATION Japan,ntnglobal.com,https://www.linkedin.com/company/ntn-corporation-japan,Motor Vehicle Manufacturing,7,1001-5000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12701,Pt. Diametral Involute,-,https://www.linkedin.com/company/pt-diametral-involute,Motor Vehicle Manufacturing,7,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12738,Bright Metallics Private Limited,brightmetallics.com,https://www.linkedin.com/company/brightmetallics,Motor Vehicle Manufacturing,7,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12747,UVIS,-,https://www.linkedin.com/company/uvis,Machinery Manufacturing,7,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16413,Warthog Sewer Nozzles By Stoneage,sewernozzles.com,https://www.linkedin.com/company/warthognozzles,Automation Machinery Manufacturing,7,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,"Sewer nozzles/jetting equipment; text thin, product depth unclear.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17673,Posillico Materials,posillicomaterials.com,https://www.linkedin.com/company/posillico-materials,Wholesale Building Materials,7,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Asphalt and construction materials aggregates supplier; excluded as building materials.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19170,Horton Pedestrian Access Solutions,hortonaccess.com,https://www.linkedin.com/company/pedestrian-access-solutions,Wholesale Building Materials,7,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,Fire doors and access solutions. Building products category excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19521,Miter Brands University,miterbrands.com,https://www.linkedin.com/company/pgti-university,Wholesale Building Materials,7,5001-10000,-,aftermarket-oems,repo_sourcing,NO,high,Educational/training organization — education excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20034,Keeler Brass Company,keelerbrasscompany.com,https://www.linkedin.com/company/keelerbrasscompany,Wholesale Building Materials,7,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Decorative hardware/door knobs—building products/architectural specification excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20197,Greencars,greencars.com,https://www.linkedin.com/company/greencarshq,Motor Vehicle Manufacturing,7,5001-10000,-,aftermarket-oems,repo_sourcing,NO,high,"EV advocacy/education services—not manufacturing, pure services excluded",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20433,Carbinite Metal Coatings,carbinite.com,https://www.linkedin.com/company/carbinitemetalcoatings,Mechanical Or Industrial Engineering,7,11-50,-,Tooling & Workholding,imts_exhibitor,UNSURE,low,"Metal coatings, unclear if manufacturing or service provider",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21066,Gimbel Automation,gimbelautomation.com,https://www.linkedin.com/company/gimbel-automation,Industrial Machinery Manufacturing,7,11-50,-,Automation,imts_exhibitor,UNSURE,medium,Contract assembly and manufacturing services.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21654,Parpas America Corp.,parpasamerica.com,https://www.linkedin.com/company/parpas-america-corp,-,7,1-10,-,Metal Removal,imts_exhibitor,UNSURE,low,no description available from Blitz; needs web check,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
